"S1.1","S1.2","S1.3","S2.1","S2.2","S2.3","S3.1","S3.2","S3.3"
"Glyma05g26880.2",0.802444419,1.806181881,2.284122113,0.802444419,1.495619672,0.802444419,1.960025921,2.262366414,0.802444419
"Glyma13g25640.1",4.768720191,5.643990937,5.755150775,6.811229796,6.27287416,6.466919284,6.074663331,6.328468914,5.587793098
"Glyma09g05690.1",7.106550085,7.222569338,7.325725638,7.206338206,7.349838431,7.615152984,6.971023518,7.138638427,6.847185244
"Glyma13g17930.4",0.802444419,2.480108018,1.488107454,2.504094126,1.773750117,0.802444419,2.717845277,2.440040652,2.629277496
"Glyma02g25240.1",4.919179105,5.235777397,5.150377706,4.800537794,4.849451928,4.769986034,5.09562789,5.430409021,5.809413293
"Glyma07g18240.1",3.189934035,4.446507418,3.198162033,4.485384761,3.566863045,3.796464751,4.029452583,4.103872489,3.255648587
"Glyma16g02620.2",5.759811393,5.811549924,5.722584325,5.920745874,6.397565283,6.571392649,6.600248922,6.377495835,6.170833101
"Glyma07g30420.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,1.960025921,1.606099385,0.802444419
"Glyma02g03510.1",3.189934035,0.802444419,1.488107454,0.802444419,0.802444419,3.48353348,0.802444419,3.380640935,2.979755932
"Glyma17g10730.1",5.055331333,4.259121106,4.692068797,3.100206401,3.345703274,4.164186463,3.525391014,3.119595914,3.255648587
"Glyma11g08131.1",5.294105324,5.643990937,5.755150775,5.17215966,6.10227381,6.28221166,5.996473023,6.107959789,6.071597943
"Glyma18g10600.1",3.189934035,1.806181881,2.906502055,0.802444419,3.152509389,3.295618641,3.181867923,2.79429905,2.629277496
"Glyma15g05330.1",8.252705894,8.337036284,8.317364508,8.366319965,8.093430168,7.961108964,8.031609314,8.250143075,8.076270179
"Glyma11g01800.1",6.941122065,6.513122383,6.697830969,7.891672692,7.286764751,7.224664714,8.232453592,8.21955916,8.16715381
"Glyma09g37076.1",7.31027037,7.022529901,7.065278166,7.35762989,7.364286874,7.250065858,6.582523394,6.782459946,6.699954339
"Glyma07g28520.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g14271.1",3.928861976,4.977911166,3.641178542,0.802444419,0.802444419,0.802444419,0.802444419,1.606099385,0.802444419
"Glyma19g01760.1",0.802444419,0.802444419,3.899687461,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma06g04910.2",2.57615938,0.802444419,1.488107454,0.802444419,1.773750117,0.802444419,0.802444419,1.606099385,2.134442499
"Glyma03g00600.6",4.409914796,4.324366604,4.392694045,3.82347168,3.284326375,2.815709867,3.669489075,3.212346128,2.134442499
"Glyma06g00851.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma04g15456.1",0.802444419,0.802444419,1.488107454,3.82347168,3.345703274,2.024570893,3.800033846,3.665507789,2.629277496
"Glyma10g38790.1",3.928861976,3.587762083,3.818717943,4.800537794,4.577856809,3.930005221,4.315904794,4.380938943,3.680652147
"Glyma15g43021.1",0.802444419,0.802444419,2.284122113,0.802444419,1.773750117,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma09g37963.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma04g11380.4",3.189934035,3.070193613,2.284122113,0.802444419,2.429190874,2.485804332,0.802444419,2.161653477,2.134442499
"Glyma08g17066.2",2.57615938,2.708883726,2.284122113,3.100206401,2.750602782,2.815709867,2.717845277,2.79429905,2.979755932
"Glyma16g06410.1",5.759811393,5.643990937,5.898086248,8.033268635,7.65319419,7.393739145,7.254554216,7.177904813,7.200140009
"Glyma18g50140.2",6.111114732,7.05149748,6.338482734,7.124292497,6.354777654,6.829103231,7.197483008,7.304952677,7.58287123
"Glyma04g08881.1",2.57615938,2.480108018,2.731821462,4.08008541,4.109900021,4.365060981,3.181867923,3.901739613,3.484529468
"Glyma07g34241.1",6.172152832,6.204617345,6.352731464,6.456224933,5.868717515,6.571392649,6.172724572,6.142414068,6.263672463
"Glyma13g42900.2",8.088350484,8.293248231,7.967774338,0.802444419,2.652548323,3.48353348,2.970397346,3.070683037,2.629277496
"Glyma19g11930.1",0.802444419,0.802444419,1.763406798,0.802444419,2.152379961,3.295618641,2.400776787,3.599612774,3.255648587
"Glyma08g43880.4",2.57615938,3.878324529,3.641178542,4.297148571,3.71218517,0.802444419,2.400776787,3.119595914,3.255648587
"Glyma03g31790.2",6.585043125,6.835325708,6.442065566,5.711719484,6.492724671,6.777625152,5.732669997,5.661952448,6.202448784
"Glyma16g06020.1",7.603932301,7.779152427,7.829490059,7.0958729,7.039118044,7.076349867,6.308337247,5.840515542,5.539058301
"Glyma16g02090.1",8.954432404,8.908933986,8.970496647,7.066882008,6.969940256,6.611150492,7.472280675,7.527550075,7.470557837
"Glyma18g08791.1",0.802444419,0.802444419,1.763406798,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma13g41990.1",0.802444419,0.802444419,0.802444419,2.504094126,3.345703274,3.796464751,0.802444419,1.374338448,0.802444419
"Glyma09g24230.1",0.802444419,2.902131009,2.528801926,2.504094126,3.152509389,2.815709867,2.400776787,2.161653477,2.134442499
"Glyma02g32770.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,1.606099385,0.802444419
"Glyma14g12700.2",0.802444419,3.475608771,3.198162033,3.82347168,2.652548323,2.815709867,2.717845277,2.731104899,2.979755932
"Glyma18g45040.2",5.179675485,5.056433357,4.779372144,5.634708559,5.638226347,5.194157371,5.885144722,5.935289199,4.384823783
"Glyma01g39690.1",2.57615938,3.475608771,2.906502055,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma20g29650.4",2.57615938,3.070193613,2.822146858,0.802444419,1.981549201,2.815709867,1.960025921,1.606099385,0.802444419
"Glyma08g16600.1",0.802444419,1.806181881,2.284122113,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma03g40530.1",7.955840112,7.773368626,8.180340149,8.077538546,8.038185283,7.26260062,7.743441944,7.776236322,7.58287123
"Glyma03g04400.2",6.047376089,6.271827417,5.444918813,6.543010958,6.31068091,6.488428427,6.766459845,6.668909107,6.535961833
"Glyma06g17430.1",4.600559949,4.851423497,4.758040717,5.467097437,4.986940545,5.521175422,4.820300376,4.474600105,4.771186028
"Glyma11g28650.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,2.024570893,0.802444419,0.802444419,2.134442499
"Glyma03g34740.4",6.047376089,4.446507418,4.920405151,2.504094126,1.981549201,2.024570893,1.960025921,1.606099385,0.802444419
"Glyma10g04120.1",5.498797641,5.301681164,5.584408798,5.854385506,6.202217507,5.752291414,6.023010791,6.072661397,6.322400947
"Glyma07g37630.3",5.98068647,5.511110859,5.818153708,5.711719484,5.685068974,5.562365272,6.685748054,6.170509724,6.105441425
"Glyma08g22710.1",0.802444419,0.802444419,2.138459829,0.802444419,1.773750117,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma06g14670.6",3.60822179,2.902131009,2.412894115,4.485384761,3.404429577,3.48353348,3.181867923,3.212346128,2.134442499
"Glyma08g42400.1",6.230710205,6.336042368,6.195593799,6.944713629,6.144762542,6.23208373,6.528000474,6.692345932,6.925025484
"Glyma09g28440.1",8.667169511,8.289200796,8.271246948,8.062932342,8.268777615,8.407315953,8.299069692,8.571940246,8.740928794
"Glyma16g25450.2",3.60822179,4.259121106,4.336059024,4.08008541,3.843760721,4.268174867,3.919421798,3.599612774,2.629277496
"Glyma07g36870.2",5.910758846,6.134118681,5.926953052,4.93540082,5.162972317,5.951385735,5.487793233,5.024563751,5.004924918
"Glyma09g01980.1",3.60822179,5.85604832,5.182701993,4.485384761,4.333764552,3.930005221,5.525432095,5.485179413,6.036940311
"Glyma01g03180.1",8.963088724,8.73238432,8.594057498,8.469597729,8.213993793,8.064940253,9.386086353,9.626923039,9.510490837
"Glyma19g29240.1",0.802444419,3.788031682,1.763406798,5.553342477,4.391737343,5.140715616,5.666851582,6.318460191,6.138508179
"Glyma07g13827.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma01g35410.1",2.57615938,2.902131009,2.985693771,0.802444419,2.54603671,0.802444419,3.181867923,2.912002562,3.484529468
"Glyma07g35110.3",5.591163423,5.538686812,5.64360213,5.634708559,5.513980316,4.838822579,5.913793844,5.812250905,5.539058301
"Glyma13g00800.2",2.57615938,1.806181881,1.488107454,5.058658307,5.377979375,4.769986034,4.758264225,4.127218221,3.85248678
"Glyma06g17581.1",0.802444419,1.806181881,0.802444419,0.802444419,1.773750117,0.802444419,0.802444419,2.664562324,0.802444419
"Glyma19g37890.1",0.802444419,0.802444419,1.969199029,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma02g34490.2",0.802444419,1.806181881,1.763406798,2.504094126,0.802444419,0.802444419,1.960025921,1.606099385,0.802444419
"Glyma03g27311.1",3.928861976,3.587762083,2.634493029,0.802444419,2.652548323,0.802444419,2.400776787,1.925188497,3.484529468
"Glyma06g05870.1",4.768720191,5.565744113,4.736386435,3.82347168,4.674235862,5.478771324,4.758264225,5.131555437,4.384823783
"Glyma05g04893.1",4.409914796,4.612079851,4.901087987,4.800537794,4.948985229,5.521175422,3.669489075,4.280673693,4.491656415
"Glyma18g52810.1",3.928861976,3.691498409,3.437521613,3.82347168,3.46073552,3.930005221,3.181867923,2.967061604,2.979755932
"Glyma07g20901.1",5.294105324,5.788774198,4.71439929,4.297148571,3.75743533,3.48353348,2.717845277,3.728417999,0.802444419
"Glyma08g21760.3",3.60822179,3.219282553,3.262081821,2.504094126,3.220032249,3.077327899,2.970397346,2.59424315,2.979755932
"Glyma10g41370.6",0.802444419,2.480108018,1.763406798,0.802444419,1.981549201,0.802444419,0.802444419,2.354658205,0.802444419
"Glyma06g11970.1",8.361473948,8.916825423,8.182335199,8.491577782,8.861743671,8.808723337,9.458306195,9.752515742,9.587300136
"Glyma08g21880.1",5.677956063,5.511110859,5.608379098,3.82347168,4.82868765,5.027465339,3.364437003,2.731104899,2.979755932
"Glyma08g48450.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma07g04000.1",5.400091136,6.441963104,5.838556623,4.800537794,4.333764552,5.085207333,5.238576563,4.797702211,5.205851824
"Glyma01g00880.1",0.802444419,0.802444419,0.802444419,0.802444419,1.495619672,0.802444419,1.960025921,0.802444419,0.802444419
"Glyma19g32206.1",4.768720191,4.558995988,3.641178542,3.100206401,3.404429577,3.648803158,3.364437003,3.955057373,4.491656415
"Glyma03g04160.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g03190.1",0.802444419,0.802444419,2.412894115,0.802444419,3.925073038,4.051948721,0.802444419,0.802444419,0.802444419
"Glyma17g15060.1",0.802444419,1.806181881,2.528801926,3.100206401,2.926515396,3.077327899,3.525391014,3.599612774,3.680652147
"Glyma17g09850.1",0.802444419,3.070193613,1.969199029,7.232681393,7.6114107,8.181732578,10.17625969,10.27377837,10.26292129
"Glyma12g08670.2",6.443702035,7.012743284,6.352731464,5.058658307,4.391737343,4.62150018,4.029452583,4.172784626,3.484529468
"Glyma0079s00280.1",0.802444419,0.802444419,0.802444419,0.802444419,1.495619672,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma07g05090.1",2.57615938,2.708883726,2.731821462,3.100206401,3.566863045,2.485804332,3.669489075,3.758838685,4.143559112
"Glyma17g13990.1",3.189934035,2.195941712,2.822146858,0.802444419,2.152379961,0.802444419,0.802444419,2.440040652,2.134442499
"Glyma10g17570.2",7.902832868,7.264408096,8.017791619,7.558423073,7.881277847,7.405090152,7.243319207,7.056745191,6.65497132
"Glyma18g06510.1",4.600559949,3.219282553,4.473632557,7.232681393,7.673640658,7.653729202,1.960025921,1.780646184,2.134442499
"Glyma19g39840.1",7.955840112,7.973283395,7.650823975,8.596718834,8.946998527,8.989236966,9.092565684,9.524581197,9.628591778
"Glyma0776s50.2",9.392798916,9.339087324,9.207385118,7.49454812,7.68806985,7.653729202,8.665936516,8.808323918,8.495195212
"Glyma01g06800.1",3.928861976,4.612079851,4.151192353,4.800537794,4.650743819,4.904501348,4.693415826,4.055990971,4.269312365
"Glyma08g24980.1",3.928861976,3.963154457,4.447160895,5.984182951,6.013341945,6.180149145,5.238576563,5.176662041,4.269312365
"Glyma15g11910.1",4.189719725,4.446507418,4.083789975,10.88143668,11.31545731,11.03025474,11.57557491,11.83644737,12.09812422
"Glyma19g02061.1",4.189719725,5.017709522,4.499621426,2.504094126,2.750602782,3.077327899,2.717845277,2.262366414,2.979755932
"Glyma14g08980.1",4.409914796,3.691498409,3.131044685,0.802444419,3.843760721,4.365060981,3.919421798,3.928651336,4.591037204
"Glyma20g38660.3",4.189719725,4.043159278,3.93848481,3.508926494,3.75743533,3.648803158,3.919421798,3.846316706,2.979755932
"Glyma14g16400.1",4.768720191,4.503860824,4.71439929,5.467097437,5.059964373,4.769986034,5.326537964,5.502982321,5.587793098
"Glyma17g03100.1",0.802444419,1.806181881,2.138459829,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma16g08450.2",6.172152832,5.811549924,6.09745545,5.984182951,5.806540396,5.679300111,6.63505931,6.696215298,6.785917358
"Glyma14g06470.2",3.928861976,4.190730225,4.336059024,5.920745874,5.289741575,5.951385735,5.632778195,6.153718151,5.965018756
"Glyma20g32470.1",0.802444419,2.195941712,1.763406798,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma09g00870.1",0.802444419,1.806181881,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma16g29262.3",0.802444419,0.802444419,0.802444419,2.504094126,0.802444419,0.802444419,0.802444419,1.374338448,2.134442499
"Glyma08g10610.3",5.837262082,6.204617345,5.755150775,4.93540082,5.626273533,6.28221166,5.449142901,5.31418165,5.809413293
"Glyma13g25630.2",0.802444419,0.802444419,1.488107454,3.508926494,2.926515396,3.796464751,2.400776787,2.262366414,0.802444419
"Glyma02g24510.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,1.374338448,0.802444419
"Glyma16g24890.4",3.60822179,2.708883726,3.859787307,3.508926494,2.926515396,3.48353348,3.181867923,3.212346128,3.484529468
"Glyma01g13654.2",5.294105324,4.851423497,5.214314677,5.17215966,4.948985229,4.164186463,4.625485517,4.361443707,4.269312365
"Glyma03g03950.2",3.189934035,4.043159278,3.732773317,3.100206401,3.88500586,4.268174867,5.487793233,5.241771817,5.325709869
"Glyma10g02040.3",5.677956063,5.961626868,5.066231735,4.800537794,5.274493826,5.390017368,5.192490224,5.324234368,5.488614517
"Glyma13g30510.1",4.409914796,4.977911166,4.499621426,3.508926494,4.552710124,3.796464751,5.732669997,5.805097198,6.631942351
"Glyma12g06190.1",8.99720377,9.015669213,9.090083197,7.381371303,6.862071116,7.299564255,8.114098316,8.201981397,7.865445283
"Glyma18g01590.1",5.759811393,5.877792286,6.088967365,4.651633371,5.392173091,5.245681607,5.326537964,5.467153385,5.004924918
"Glyma06g44065.1",5.179675485,5.454320438,5.245246549,5.375348724,5.179443994,4.967301182,5.326537964,5.16551754,5.205851824
"Glyma10g44250.3",4.768720191,5.017709522,4.550219824,5.058658307,4.577856809,5.140715616,4.820300376,5.108459303,5.488614517
"Glyma14g20371.1",0.802444419,0.802444419,0.802444419,0.802444419,1.495619672,0.802444419,1.960025921,0.802444419,0.802444419
"Glyma03g42330.2",0.802444419,0.802444419,1.763406798,4.08008541,2.750602782,2.024570893,4.131515099,3.817761013,3.680652147
"Glyma13g30168.2",0.802444419,2.480108018,2.634493029,0.802444419,2.299330519,2.485804332,0.802444419,2.161653477,2.629277496
"Glyma17g23881.1",3.60822179,3.070193613,3.262081821,3.82347168,2.926515396,2.815709867,2.970397346,2.664562324,0.802444419
"Glyma08g00451.2",4.768720191,4.851423497,5.334236686,5.277342903,5.227754945,4.904501348,5.192490224,5.31418165,4.143559112
"Glyma01g38180.1",3.928861976,3.587762083,4.183726338,0.802444419,1.981549201,2.024570893,1.960025921,2.354658205,3.484529468
"Glyma10g31940.2",0.802444419,0.802444419,0.802444419,0.802444419,1.495619672,0.802444419,0.802444419,2.161653477,0.802444419
"Glyma20g02020.2",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma18g04440.1",5.837262082,5.765632398,5.666614161,3.508926494,4.447440324,4.164186463,2.400776787,1.780646184,0.802444419
"Glyma05g12770.1",0.802444419,2.195941712,4.183726338,0.802444419,0.802444419,2.485804332,0.802444419,0.802444419,0.802444419
"Glyma12g24941.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma07g38910.1",3.928861976,4.503860824,4.473632557,4.297148571,4.869919453,4.62150018,4.936849374,4.723514187,4.931168661
"Glyma15g21400.3",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,1.374338448,0.802444419
"Glyma19g02620.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma13g32170.4",5.400091136,5.920319453,5.334236686,5.17215966,5.227754945,5.435078974,5.283230233,5.353977419,5.965018756
"Glyma01g05440.1",5.294105324,5.669155512,5.066231735,5.17215966,4.391737343,4.268174867,5.238576563,5.061121224,5.205851824
"Glyma19g06190.2",3.189934035,3.587762083,3.776406608,3.508926494,2.926515396,2.024570893,1.960025921,2.912002562,3.680652147
"Glyma20g29875.1",4.189719725,4.851423497,4.215529758,4.93540082,4.447440324,4.967301182,4.226705426,4.259742496,4.491656415
"Glyma10g43380.2",3.189934035,1.806181881,2.528801926,0.802444419,2.299330519,2.485804332,2.400776787,2.262366414,0.802444419
"Glyma02g07895.1",0.802444419,0.802444419,1.488107454,3.100206401,0.802444419,0.802444419,1.960025921,2.354658205,2.134442499
"Glyma04g02220.2",3.928861976,2.480108018,2.284122113,0.802444419,3.46073552,3.295618641,3.181867923,3.119595914,2.629277496
"Glyma15g02870.1",0.802444419,2.480108018,2.284122113,0.802444419,1.981549201,2.024570893,2.717845277,2.79429905,2.979755932
"Glyma07g04060.4",3.928861976,3.475608771,3.491326922,4.08008541,3.46073552,2.815709867,3.181867923,3.212346128,2.134442499
"Glyma12g15090.1",0.802444419,1.806181881,1.763406798,0.802444419,1.495619672,0.802444419,0.802444419,0.802444419,0.802444419
"Glyma11g37980.2",0.802444419,0.802444419,1.488107454,0.802444419,0.802444419,0.802444419,0.802444419,2.050358216,0.802444419
"Glyma02g00991.1",0.802444419,0.802444419,1.763406798,0.802444419,1.773750117,2.485804332,0.802444419,2.161653477,0.802444419
"Glyma08g14910.1",5.055331333,4.503860824,4.821104258,3.82347168,4.869919453,4.051948721,4.479085791,5.084985441,5.004924918
"Glyma06g46650.2",3.928861976,3.878324529,4.499621426,4.08008541,4.038849525,3.077327899,4.226705426,3.665507789,4.683947725
"Glyma08g46450.1",0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,0.802444419,2.400776787,2.050358216,0.802444419
